2,0.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[26, 3]","[19, 2]","[10, 2]",0.46280702929290424,0.4234108686642317,0.4927689267443259,0.4422630860598632
2,0.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[13, 4]","[19, 2]","[12, 2]",0.48542171678440954,0.4467766754982681,0.48613523050604407,0.45814285035854324
2,0.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[34, 3]","[18, 2]","[14, 2]",0.4991451357685846,0.44695050921607643,0.49592561082000075,0.4981889838568464
2,0.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[28, 2]","[18, 2]","[15, 2]",0.5438371372803854,0.4901607277499165,0.5389621974861664,0.4937990593905244
2,1.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[5, 5]","[17, 2]","[18, 2]",0.5432651262488158,0.5458522542627751,0.5461879800512782,0.5420381371966796
2,1.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[5, 3]","[17, 2]","[17, 2]",0.601150292853463,0.5748295849821475,0.5809110844877123,0.5794949835567481
2,1.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[17, 2]","[17, 2]","[17, 2]",0.6170556954540268,0.6026030626281764,0.6077216758626306,0.6236910848046306
2,1.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[31, 2]","[16, 2]","[16, 2]",0.6369784513143255,0.6272878579041147,0.6231428706738503,0.6528227551284286
2,1.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[30, 2]","[16, 2]","[16, 2]",0.6864119977888993,0.6430054477190275,0.6478504363865929,0.6505575200511032
2,2.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[34, 2]","[16, 2]","[16, 2]",0.7129688324439685,0.6913499425425905,0.6579373721672345,0.6788746453836509
2,2.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[25, 2]","[15, 2]","[15, 2]",0.7587784227871325,0.7127937312855481,0.7018690477492783,0.7179594908311402
2,2.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[32, 2]","[15, 2]","[15, 2]",0.7873138361646039,0.7249815603454485,0.7479086607247192,0.7392915551971876
2,2.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[24, 2]","[14, 2]","[14, 2]",0.8170284644923769,0.7439102598004906,0.7551499982579934,0.7713850071130349
2,2.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[16, 2]","[14, 2]","[14, 2]",0.83970522696135,0.7762811008035954,0.765300675817842,0.769080846092762
2,3.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[34, 2]","[14, 2]","[14, 2]",0.8825552344047385,0.7852988569993936,0.7946075626239085,0.7899236523894778
2,3.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[20, 2]","[13, 2]","[13, 2]",0.9011771044586264,0.8078361326334373,0.8122709300794132,0.8004467949276065
2,3.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[25, 1]","[13, 2]","[13, 2]",0.9034555756661122,0.8313864321349886,0.8248017760629222,0.8460833300949192
2,3.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[11, 2]","[13, 1]","[13, 2]",0.9355909109690483,0.8376711709634643,0.8469267076720312,0.8627912232551392
2,3.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[10, 1]","[12, 1]","[12, 2]",0.937750287959324,0.852301832862067,0.8685650519042724,0.8547080852663873
2,4.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[29, 2]","[12, 1]","[12, 2]",0.9792652922728513,0.8616354023197738,0.867443142801883,0.8865290951329474
2,4.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[7, 1]","[12, 1]","[12, 2]",0.9777771600225305,0.8916642148462633,0.8908538682473942,0.8867566890867753
2,4.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[15, 1]","[11, 1]","[11, 2]",0.9821967579963133,0.9015535321563598,0.9110418480513729,0.9199062073426203
2,4.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[38, 1]","[11, 1]","[11, 2]",1.0007118017360965,0.919761908571507,0.935709185901382,0.9137360554714307
2,4.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[19, 1]","[11, 1]","[11, 2]",1.0341018424740802,0.9270509776345124,0.9361828136898555,0.9417753572423421
2,5.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[28, 1]","[10, 1]","[10, 2]",1.082535734904347,0.9515080597956297,0.9415914931426426,0.9620389749613709
2,5.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[30, 1]","[10, 1]","[10, 2]",1.0487263879669597,0.9528093579316657,0.9582330121538555,0.9642666492339619
2,5.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[19, 1]","[10, 1]","[10, 2]",1.0843862764478327,0.9743688959018171,0.9640687674257957,0.9902857922029111
2,5.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[24, 1]","[9, 1]","[9, 2]",1.0933200069494124,0.9829812143831992,1.0013890248268464,1.0295616527893614
2,5.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[24, 1]","[9, 1]","[9, 2]",1.0974946632271747,0.985873805170978,0.9890017572795805,1.025924763975949
2,6.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[37, 1]","[9, 1]","[9, 2]",1.1369521602265094,1.0270518853195096,1.011189198665665,1.0258203312744942
2,6.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[13, 1]","[9, 1]","[8, 2]",1.1568950789728594,1.0697716922533906,1.0736941772111896,1.0721517677877426
2,6.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[9, 1]","[8, 1]","[8, 2]",1.1880792347446758,1.0442382707159967,1.0344936959296498,1.081840634056057
2,6.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[15, 1]","[8, 1]","[8, 2]",1.232328086177179,1.0666595908784422,1.0680313895546962,1.0732427723694127
2,6.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[9, 1]","[8, 1]","[8, 2]",1.2352203443370622,1.094376534585949,1.083686326542249,1.1185372166775713
2,7.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[25, 1]","[8, 1]","[7, 2]",1.257501306663304,1.1096491491336755,1.135331382431645,1.1669797829895403
2,7.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[8, 2]","[7, 1]","[7, 2]",1.2790298189241125,1.1486364645052318,1.1433916931702632,1.1559128467123359
2,7.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[17, 1]","[7, 1]","[7, 2]",1.2955812798864657,1.2139917458864913,1.1672392409074326,1.1746599398477904
2,7.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[14, 1]","[7, 1]","[7, 2]",1.315662556916336,1.2182762964400373,1.1933822965053729,1.2176500462005453
2,7.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[8, 1]","[7, 1]","[7, 2]",1.3516454997074814,1.1666696293929781,1.2137467762382776,1.232331672768289
2,8.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[6, 1]","[7, 1]","[6, 2]",1.3959210757507163,1.2187027489841085,1.209485940194335,1.2380733901318175
2,8.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[5, 1]","[6, 1]","[6, 2]",1.5361303322604276,1.2493896186291955,1.244999465309488,1.247642604079967
2,8.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[8, 1]","[6, 1]","[6, 2]",1.4732228540868744,1.2935315748160556,1.282437903634541,1.2913356008945545
2,8.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[4, 1]","[6, 1]","[6, 2]",1.574811432272498,1.3115292172811193,1.249997256125739,1.3414321110941845
2,8.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[5, 1]","[6, 1]","[6, 2]",1.580708277125028,1.312604469660898,1.297332875255708,1.328426684837693
2,9.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[7, 1]","[6, 1]","[6, 2]",1.6924035848086934,1.299828738349781,1.3141475914340726,1.3610212818646261
2,9.2,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[6, 1]","[6, 1]","[6, 2]",1.7817727456839982,1.3408269125014491,1.3437353201734414,1.3898888209221667
2,9.4,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[5, 1]","[6, 1]","[5, 2]",1.790755646906903,1.3943705406285705,1.3906416890780036,1.4116014602451512
2,9.6,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[5, 1]","[5, 1]","[5, 2]",1.9496223896261033,1.3850142654080493,1.4129911588879402,1.4341037922493594
2,9.8,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[8, 1]","[5, 1]","[5, 2]",1.9346513463163184,1.439456055630955,1.412198276203722,1.4240378090131243
2,10.0,9.9,3.1,1,1,2,1,0,0,"[38, 6]","[7, 1]","[5, 1]","[5, 2]",2.10087729915521,1.443141008630448,1.4323145597331182,1.4708543003201857
